Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend
1,40.25,0,0,19,501.7666667,0,0.010526316,0,0,May,2,2,1,4,Returning_Visitor,FALSE
4,45.8,2,43.2,30,1021.838095,0,0.005882353,40.43578994,0,Nov,2,2,4,2,New_Visitor,FALSE
6,66.16666667,2,120,204,9143.435714,0.004807692,0.015384615,0,0.4,May,2,2,7,4,Returning_Visitor,FALSE
0,0,0,0,21,1030,0.005,0.025,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE
0,0,0,0,7,111.6666667,0,0.014285714,0,0,Mar,2,4,1,2,Returning_Visitor,TRUE
2,70.5,0,0,20,855.6666667,0,0.013157895,0,0,Nov,2,2,9,20,New_Visitor,FALSE
1,54,0,0,31,2543.5,0,0.006666667,0,0,May,2,2,5,2,Returning_Visitor,FALSE
4,206.25,0,0,16,572.65,0,0.011111111,10.17711218,0,Sep,3,2,1,4,Returning_Visitor,TRUE
0,0,0,0,20,1117.333333,0,0.000956938,0,0,Mar,2,4,7,2,Returning_Visitor,FALSE
0,0,3,56,10,369,0,0.016666667,0,0,Mar,1,1,4,2,New_Visitor,TRUE
3,35,0,0,7,117.0833333,0,0.044444444,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,8,561.5,0,0.05,0,0,Dec,2,4,7,20,Returning_Visitor,FALSE
3,648,4,168.8333333,31,1300.728987,0.000555556,0.021511104,6.938235354,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,2,39.5,0,0.1,0,0,Dec,2,2,8,1,Returning_Visitor,FALSE
7,98,3,61,83,2355.682738,0.002873563,0.022487296,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE
3,54.8,1,28.2,24,203.0677778,0,0.008,44.35972562,0,June,2,2,1,4,Returning_Visitor,FALSE
3,102.6,0,0,35,871.8333333,0,0.002631579,0,0,Oct,1,1,1,2,New_Visitor,TRUE
0,0,0,0,19,392,0.021052632,0.052631579,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE
2,7,0,0,27,541.2071429,0.008888889,0.029320988,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE
5,368.4,0,0,14,481.9666667,0.010526316,0.031578947,0,0,Sep,1,1,1,2,Returning_Visitor,FALSE
2,63.5,0,0,12,222.5,0,0.007142857,0,0,Dec,2,10,3,2,New_Visitor,TRUE
0,0,0,0,7,1689,0.028571429,0.085714286,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
5,169.975,3,106,90,4792.380767,0.004166667,0.007479289,41.55801982,0,Nov,3,2,6,1,Returning_Visitor,FALSE
0,0,0,0,14,204.5,0.046153846,0.084615385,0,0.6,May,1,1,4,3,Returning_Visitor,FALSE
0,0,1,108.8,10,322.3666667,0,0.009090909,61.80843596,0,Nov,2,5,4,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,7,611.0833333,0,0.016666667,0,0,Dec,3,2,6,8,New_Visitor,FALSE
0,0,0,0,18,297.3,0,0.011764706,0,0,May,1,2,1,4,Returning_Visitor,FALSE
0,0,0,0,5,48,0.08,0.093333333,0,0.8,May,3,2,4,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,1,3,Returning_Visitor,TRUE
6,198.5,0,0,41,1824.083333,0,0.01,0,0,Dec,3,2,3,11,New_Visitor,FALSE
3,199.75,0,0,8,331.4,0,0.003333333,0,0,Mar,3,2,2,10,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
0,0,0,0,59,1889.7,0.005747126,0.014203612,0,0.6,May,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,13,1001.3,0,0.057142857,0,0,June,2,2,9,1,Returning_Visitor,FALSE
0,0,0,0,8,463.6666667,0,0.0375,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
1,58,0,0,2,7,0,0.066666667,0,0,May,3,2,3,19,New_Visitor,TRUE
5,52.5,0,0,7,415.5,0,0.016666667,0,0,May,2,2,1,4,New_Visitor,FALSE
0,0,1,14,119,2763.011332,0.005367232,0.007566642,0,0,Nov,3,2,3,13,Returning_Visitor,TRUE
0,0,0,0,3,189,0,0.066666667,0,0,May,2,2,3,4,Returning_Visitor,FALSE
0,0,0,0,17,469.4166667,0,0.011764706,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE
0,0,0,0,1,8,0,0,0,0,Sep,2,2,2,1,Returning_Visitor,FALSE
4,147.6666667,2,96.33333333,46,1041.316345,0.000571429,0.013478622,2.690792571,0,May,2,2,6,4,Returning_Visitor,TRUE
0,0,0,0,27,4622,0.027160494,0.090123457,0,0,Oct,2,5,6,1,Returning_Visitor,FALSE
2,30,0,0,24,300.6666667,0.008333333,0.025,0,0,May,2,2,1,4,Returning_Visitor,FALSE
0,0,0,0,24,308.8635531,0,0.028030303,0,0,Mar,2,6,2,2,Returning_Visitor,FALSE
5,115.375,0,0,20,473.5,0.026111111,0.028996212,14.88419318,0,Dec,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,8,332,0,0.028571429,0,0,Mar,3,2,1,8,New_Visitor,TRUE
3,40.25,3,9,26,683.0292208,0.006451613,0.032319508,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
2,86.38888889,0,0,29,897.0902778,0.013978495,0.04659824,7.053335001,0,Nov,2,2,6,3,Returning_Visitor,FALSE
8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0,Nov,2,2,2,1,Returning_Visitor,TRUE
0,0,0,0,16,641.5,0,0.0375,0,0,May,4,1,7,1,Returning_Visitor,FALSE
1,160.2,0,0,13,381.6166667,0,0.011904762,0,0,Oct,1,2,3,2,New_Visitor,FALSE
0,0,0,0,2,33,0,0.1,0,0,May,1,8,3,2,Returning_Visitor,FALSE
3,54.5,0,0,67,2891.744571,0.013235294,0.023901833,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE
6,100.1,0,0,4,60.4,0,0.022222222,0,0,Sep,2,4,7,2,New_Visitor,FALSE
3,21,0,0,109,2587.530411,0,0.01036036,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,40,1385.666667,0.005,0.0225,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,3,79,0.066666667,0.166666667,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE
9,139,1,109,33,752.4592075,0.002777778,0.006415344,0,0,May,1,1,1,15,Returning_Visitor,TRUE
0,0,0,0,39,2034.466667,0.005128205,0.015555556,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE
0,0,0,0,49,2990.3125,0.012244898,0.038231293,0,0,Nov,3,2,7,13,Returning_Visitor,FALSE
2,56.2,0,0,102,5978.180357,0.004692308,0.020329446,15.25033754,0.6,May,2,2,3,2,Returning_Visitor,FALSE
1,2,0,0,61,1335.737854,0,0.002,20.15710234,0,Nov,4,4,1,2,Returning_Visitor,TRUE
0,0,0,0,6,140,0,0.033333333,0,0,May,2,6,3,6,Returning_Visitor,FALSE
0,0,0,0,4,32,0,0.075,0,0,Mar,3,2,6,1,Returning_Visitor,FALSE
4,271.2,0,0,4,144.6,0,0.014285714,0,0,Oct,3,2,1,2,Returning_Visitor,FALSE
2,98,0,0,20,401.5,0,0.003333333,0,0,May,2,5,1,2,Returning_Visitor,TRUE
4,143.0666667,1,6.5,74,1294.405,0.002666667,0.010666667,0,0,Aug,2,2,3,1,Returning_Visitor,TRUE
13,241.7666667,0,0,12,255.3,0.002,0.036666667,0,0,Mar,2,2,8,2,Returning_Visitor,FALSE
4,82.46666667,0,0,10,153.9,0.016666667,0.016666667,0,0,Jul,3,2,6,4,Returning_Visitor,FALSE
6,301.2,0,0,87,1836.983333,0.009782609,0.026449275,0,0,Sep,2,2,6,3,Returning_Visitor,FALSE
6,243.75,0,0,8,171.25,0.038888889,0.067222222,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,6,199.25,0,0.033333333,0,0,Dec,2,4,1,3,Other,FALSE
0,0,2,236,66,1483.55,0,0.006153846,143.2115385,0,May,2,4,3,3,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,5,1,Returning_Visitor,FALSE
1,32.2,0,0,17,876.4285714,0,0.0040625,0,0,Jul,3,2,1,3,Returning_Visitor,FALSE
5,29,0,0,8,233.5,0,0.027777778,0,0,Dec,2,2,4,2,Returning_Visitor,FALSE
7,380.8,0,0,50,2653.196667,0.015686275,0.027908497,0,0,Aug,2,2,2,1,Returning_Visitor,FALSE
4,76.25,0,0,141,3274.521154,0,0.008391608,6.425757643,0,Dec,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,5,64,0,0.1,0,0,Sep,2,2,6,2,Returning_Visitor,FALSE
0,0,0,0,5,147.5,0,0.04,0,0,Dec,2,2,2,8,Returning_Visitor,FALSE
2,71.3,0,0,18,813.8,0.010526316,0.045438596,0,0.8,May,3,2,8,13,Returning_Visitor,FALSE
7,261.5,0,0,117,3484.269118,0.0025,0.014375,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE
0,0,1,17.75,65,6203.690476,0.007395833,0.027280668,0,0,Dec,2,1,1,2,Returning_Visitor,FALSE
3,39.2,0,0,12,209,0,0.02,0,0,Sep,2,5,6,2,Returning_Visitor,FALSE
0,0,0,0,9,53,0.066666667,0.111111111,0,0,Dec,2,5,3,1,Returning_Visitor,TRUE
4,24.5,0,0,29,749.125,0.005882353,0.02745098,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE
0,0,0,0,14,471.4166667,0,0.002197802,0,0,Nov,3,2,3,6,New_Visitor,FALSE
1,136.5,0,0,25,806.5,0,0.009615385,39.96971545,0,Aug,1,1,1,4,Returning_Visitor,TRUE
2,77.5,3,92,18,341.2916667,0,0.009090909,0,0,Mar,1,1,1,2,New_Visitor,TRUE
1,65.5,0,0,51,1544.855159,0.012244898,0.027755102,0,0,Nov,3,2,1,1,Returning_Visitor,TRUE
1,9,0,0,7,638,0.0375,0.045833333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE
0,0,1,0,31,751,0.003125,0.0421875,0,0,Dec,2,2,1,6,Returning_Visitor,TRUE
0,0,0,0,7,208,0,0.028571429,0,0,Feb,4,1,1,5,Returning_Visitor,TRUE
3,76.75,1,0,36,1100.916667,0.007692308,0.015262515,18.99269231,0,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,3,104,0,0.066666667,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,3,New_Visitor,FALSE
1,43,0,0,43,1223.347222,0,0.004545455,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE
6,618.0666667,0,0,50,1342.083333,0,0.004385965,28.06804986,0,June,2,2,6,11,New_Visitor,FALSE
4,72,0,0,4,46.5,0.04,0.06,0,0,Nov,3,2,2,3,Returning_Visitor,FALSE
2,12.6,0,0,7,62.8,0,0.022222222,0,0,June,1,1,4,4,Returning_Visitor,FALSE
13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,1.483746347,0,Aug,2,2,4,2,Returning_Visitor,TRUE
5,196.6666667,0,0,94,2129.536752,0.003157895,0.004818713,0,0,May,3,2,1,3,Returning_Visitor,FALSE
3,64,0,0,24,832.0909091,0,0.009876543,0,0,Mar,2,10,1,3,New_Visitor,FALSE
11,455.0666667,3,306.1,41,5194.857143,0.001754386,0.013972431,22.65941331,0,Oct,2,4,1,20,Returning_Visitor,FALSE
0,0,0,0,20,1017.5,0.005,0.033333333,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
3,55,0,0,18,376.5,0.021052632,0.040350877,0,0.4,May,4,2,3,11,Returning_Visitor,FALSE
0,0,0,0,7,76,0,0.071428571,0,0,May,2,2,7,3,Returning_Visitor,FALSE
4,65,0,0,26,501.8,0,0.014285714,0,0,Nov,2,2,9,2,New_Visitor,FALSE
1,49.4,0,0,18,213.1714286,0,0.003921569,0,0,Oct,2,2,1,2,New_Visitor,FALSE
0,0,0,0,21,761.25,0,0.014035088,0,0,May,3,2,3,1,Returning_Visitor,FALSE
1,13.5,1,28,88,1759.275703,0.004545455,0.020644542,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
5,136.1,0,0,45,1424.804887,0,0.008333333,10.19295165,0,Nov,2,2,6,2,Returning_Visitor,TRUE
0,0,0,0,42,1185.666667,0,0.004761905,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,2,76.5,22,850.5333333,0.004545455,0.03446281,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
6,206.03,0,0,129,3778.345,0.010687023,0.024611656,2.169469761,0,Oct,2,2,1,3,Returning_Visitor,FALSE
0,0,0,0,10,393,0.02,0.06,0,0,May,2,2,7,3,Returning_Visitor,FALSE
2,5,0,0,3,32,0,0.066666667,0,1,May,2,2,2,5,Returning_Visitor,TRUE
4,15,1,0,38,1155,0.004545455,0.020454545,5.903181818,0,May,2,2,5,2,Returning_Visitor,FALSE
1,2,0,0,16,323.2333333,0,0.013333333,0,0,Dec,3,2,8,8,Returning_Visitor,FALSE
3,52,0,0,56,2145.563492,0.011403509,0.025292398,13.11733918,0,May,2,2,1,14,Returning_Visitor,FALSE
1,21,0,0,81,2930.722222,0.003658537,0.018943089,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE
0,0,0,0,4,70.5,0.05,0.1,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE
0,0,0,0,3,71,0.1,0.1,0,0,May,3,2,6,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,4,10,Returning_Visitor,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,5,1,2,Returning_Visitor,FALSE
0,0,0,0,8,551.1666667,0.025,0.035,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,2,New_Visitor,FALSE
7,109.0416667,0,0,35,1136.083333,0,0.013157895,46.21605051,0,Nov,3,2,3,3,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,20,438.3333333,0.02,0.04,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE
0,0,0,0,17,557.1666667,0.023529412,0.049509804,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
0,0,0,0,9,183.3333333,0,0.022222222,0,0,Dec,2,10,4,1,Returning_Visitor,FALSE
8,144.5,4,181.7222222,52,2826.790048,0.007258065,0.030060764,0,0,May,3,2,3,13,Returning_Visitor,TRUE
0,0,0,0,9,890,0.044444444,0.066666667,0,0.4,May,2,2,6,19,Returning_Visitor,FALSE
0,0,0,0,3,55,0.044444444,0.111111111,0,0,May,3,5,1,3,Returning_Visitor,FALSE
0,0,1,0,23,489.25,0.00173913,0.032173913,0,0,May,2,5,5,2,Returning_Visitor,FALSE
1,10,1,0,28,830,0.013793103,0.044827586,0,0.4,May,2,2,1,2,Returning_Visitor,FALSE
0,0,0,0,25,934.3666667,0.024,0.054,0,0.6,May,2,2,6,13,Returning_Visitor,FALSE
2,86,0,0,36,1720.416667,0,0.00995086,0,0.2,May,2,10,4,1,Returning_Visitor,FALSE
0,0,0,0,7,245.4,0.025,0.08125,3.27121463,0,Sep,3,7,3,4,Returning_Visitor,FALSE
0,0,0,0,39,706.2,0.074774775,0.09009009,0,0,Sep,3,2,1,13,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE
8,101.8511111,4,161.9666667,52,591.1542063,0,0.011448413,8.052496178,0,Jul,2,2,3,3,Returning_Visitor,FALSE
0,0,0,0,10,1656.666667,0.06,0.1,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE
8,359,1,16,19,497.6666667,0.007692308,0.023076923,0,0,May,2,4,7,1,Returning_Visitor,FALSE
0,0,2,52,12,699.25,0.023809524,0.028571429,0,0,May,1,1,3,3,Returning_Visitor,FALSE
1,74,0,0,49,1616.083333,0.004,0.016,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
0,0,0,0,15,242.9166667,0.006666667,0.006666667,0,0,Nov,3,2,1,11,Returning_Visitor,TRUE
1,10,0,0,16,120,0.053333333,0.08,0,0,May,2,2,6,4,Returning_Visitor,FALSE
15,1629.333333,3,214.5,112,4509.823016,0.004166667,0.019960276,0,0,May,4,1,3,3,Returning_Visitor,FALSE
0,0,0,0,2,51,0,0.05,0,0,May,3,2,1,7,Returning_Visitor,TRUE
3,42,0,0,16,1266.5,0,0.003508772,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE
2,17.13333333,0,0,20,1078.2,0.02,0.051166667,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE
3,69.6,0,0,9,199.1333333,0,0.006060606,0,0,Jul,1,1,1,2,New_Visitor,FALSE
0,0,0,0,4,81.5,0,0.025,0,0,May,1,1,2,4,Returning_Visitor,TRUE
2,148,0,0,9,416.6666667,0,0.004545455,0,0,Mar,3,2,6,2,New_Visitor,TRUE
0,0,0,0,27,228.9,0.014814815,0.037037037,0,0,Aug,4,1,1,1,Returning_Visitor,FALSE
0,0,0,0,8,323.5,0,0.025,23.235,0,May,1,1,1,5,New_Visitor,FALSE
0,0,0,0,9,145.9,0.022222222,0.074074074,0,0,June,1,1,2,3,Returning_Visitor,TRUE
2,196.6,0,0,31,1514.3,0.036363636,0.066666667,0,0,Aug,1,8,7,1,Returning_Visitor,TRUE
0,0,0,0,14,424.3333333,0,0.007142857,0,0,Dec,2,2,2,13,Returning_Visitor,FALSE
0,0,0,0,6,67,0.016666667,0.05,0,0,Jul,2,4,1,1,Returning_Visitor,FALSE
1,7,0,0,7,151.5,0,0.025,50.9925,0,May,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,2,Returning_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,6,1,Returning_Visitor,TRUE
0,0,0,0,2,0,0.2,0.2,0,0,Dec,1,1,2,1,Returning_Visitor,TRUE
8,820.8,1,29.5,59,1609.313889,0.010447761,0.030795428,12.44030746,0,May,2,4,4,2,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE
2,13,0,0,3,200,0,0.05,0,0,Dec,2,2,1,8,New_Visitor,FALSE
7,199.85,0,0,39,1267.453333,0.004761905,0.020634921,17.92758699,0,Nov,2,4,1,4,Returning_Visitor,FALSE
2,113.5,0,0,37,1344.340476,0,0.005405405,11.77908986,0,Dec,2,2,3,2,New_Visitor,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,4,1,1,5,Returning_Visitor,FALSE
6,124.5,5,132.8333333,45,901.0916667,0.004,0.010111111,0,0,May,2,5,2,2,Returning_Visitor,FALSE
0,0,0,0,10,0,0.2,0.2,0,0.8,May,3,2,2,13,Returning_Visitor,FALSE
0,0,0,0,6,73.75,0.033333333,0.044444444,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE
0,0,0,0,8,100,0,0.025,0,0,Mar,1,1,7,1,Returning_Visitor,FALSE
5,138.5,0,0,11,578.3333333,0.05,0.072916667,0,0,May,1,1,1,4,Returning_Visitor,FALSE
0,0,0,0,25,375.6619048,0.004,0.041777778,0,0,May,2,5,1,2,Returning_Visitor,FALSE
2,76.6,0,0,28,488.91,0.014814815,0.022222222,45.19820194,0,June,1,2,1,1,Returning_Visitor,TRUE
2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0,Nov,3,2,1,2,Returning_Visitor,TRUE
0,0,0,0,3,50,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
5,140.8,4,254.75,61,1740.052778,0.007179487,0.023796204,14.62413644,0,Nov,2,2,2,2,Returning_Visitor,TRUE
0,0,0,0,28,341.4583333,0,0.007407407,0,0,Dec,2,4,3,10,New_Visitor,FALSE
6,100.5,0,0,10,332.5833333,0,0.002197802,0,0,Dec,8,13,9,20,Other,FALSE
0,0,0,0,20,2271,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,61,4501.4337,0.015,0.036678391,0,0.2,May,4,5,3,2,Returning_Visitor,FALSE
5,81.6,0,0,16,308.7,0.00952381,0.019047619,0,0,Sep,2,4,2,5,New_Visitor,FALSE
0,0,1,22,40,1284.569048,0.00625,0.019791667,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE
0,0,0,0,3,79.5,0,0.033333333,0,0,Mar,3,2,2,2,Returning_Visitor,FALSE
1,54.5,2,132.5,14,516.5,0.017647059,0.043137255,18.71641694,0,Dec,2,2,3,1,Returning_Visitor,FALSE
0,0,0,0,4,87.875,0,0.026666667,0,0,Nov,1,1,4,10,Returning_Visitor,TRUE
0,0,0,0,5,62,0.12,0.14,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE
0,0,0,0,18,346.5666667,0.02962963,0.062962963,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE
6,262.25,3,298,49,2302.021242,0.000308642,0.026591844,43.3616369,0,Mar,1,1,1,2,Returning_Visitor,FALSE
0,0,1,9,30,1992.833333,0,0.003333333,9.227000967,0,Mar,2,4,1,3,Returning_Visitor,FALSE
7,421.25,0,0,59,1945.896667,0.012239583,0.010578704,28.52919049,0,June,2,6,1,20,Returning_Visitor,FALSE
0,0,0,0,29,1155.5,0.05862069,0.095402299,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE
1,18.2,0,0,44,1310.5,0.042222222,0.065925926,0,0,Oct,2,2,1,13,Returning_Visitor,FALSE
1,4,0,0,50,549.9166667,0,0.008163265,0,0,May,4,1,1,4,Returning_Visitor,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE
3,52,0,0,60,3451.751515,0.006666667,0.011565934,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE
4,57,0,0,10,497.1,0,0.009848485,0,0,May,1,1,8,2,Returning_Visitor,FALSE
0,0,0,0,22,231.5,0.036363636,0.072727273,0,0.6,May,2,2,4,3,Returning_Visitor,FALSE
3,139,0,0,35,631.9333333,0.005263158,0.015789474,0,0,Nov,1,2,1,2,New_Visitor,FALSE
2,13,0,0,13,477.5,0.0125,0.01875,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE
0,0,0,0,15,325.5,0.02,0.058666667,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE
0,0,0,0,10,443.5,0,0.027777778,38.20940741,0,May,2,5,3,4,Returning_Visitor,TRUE
0,0,5,14,31,750.5904762,0.007407407,0.036957672,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE
0,-1,0,-1,1,-1,0.2,0.2,0,0,Feb,3,3,1,3,Returning_Visitor,FALSE
0,0,0,0,22,356.8,0,0.016666667,0,0,Mar,2,2,2,8,Returning_Visitor,FALSE
0,0,1,0,26,668.5,0,0.007407407,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE
0,0,2,386,36,1609.939744,0,0.009323308,12.50325678,0,Nov,2,2,3,3,Returning_Visitor,FALSE
0,0,0,0,5,51.25,0,0.02,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE
0,0,1,172,21,564.5,0,0.042965368,0,0.8,May,3,3,2,1,Returning_Visitor,FALSE
5,88.83333333,0,0,27,494.6440476,0,0.006781609,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE
0,0,0,0,12,547.3333333,0,0.033333333,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE
1,6,1,7,25,591.8928571,0,0.020833333,165.6204667,0,May,1,1,8,4,Returning_Visitor,TRUE
0,0,0,0,16,566.4866667,0,0.039365079,18.30205576,0,Sep,3,2,2,1,Returning_Visitor,FALSE
4,102.3,0,0,59,1684.496667,0,0.00952381,25.85442016,0,Nov,2,2,2,4,Returning_Visitor,FALSE
2,14,0,0,8,57,0,0.057142857,0,0,Mar,1,2,4,8,New_Visitor,FALSE
10,293.7782051,2,153,96,3283.166739,0.001960784,0.013509414,0,0,Mar,3,2,6,2,Returning_Visitor,TRUE
0,0,0,0,25,1838.5,0.004,0.052,0,0,May,2,2,1,19,Returning_Visitor,FALSE
1,0,0,0,3,178.5,0,0.066666667,8.04958574,0,Sep,2,6,2,1,Returning_Visitor,FALSE
0,0,0,0,16,336.3,0.0125,0.025,0,0,Jul,2,2,7,1,Returning_Visitor,FALSE
3,96.5,0,0,8,323.5,0,0.02,0,0,Dec,1,1,6,2,Returning_Visitor,FALSE
2,31.5,0,0,27,811.8630952,0,0.015873016,0,0,Nov,1,1,4,8,Returning_Visitor,TRUE
0,0,0,0,38,1633.833333,0,0.007894737,0,0,May,2,2,1,1,Returning_Visitor,TRUE
0,0,0,0,4,129.5,0,0.05,0,0,Dec,8,13,9,20,Other,FALSE
0,0,0,0,13,221.5,0,0.020512821,0,0,Nov,2,2,1,2,New_Visitor,FALSE
0,0,1,20,13,816.9545455,0.028571429,0.047619048,0,0,May,3,2,8,1,Returning_Visitor,FALSE
2,83,0,0,3,264,0,0.05,0,0.6,May,3,3,7,11,New_Visitor,FALSE
2,22,3,41.5,67,3397.957955,0,0.015504136,0,0,Dec,2,2,2,2,Returning_Visitor,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,10,3,1,Returning_Visitor,FALSE
5,121.425,1,8,16,792.75,0.005,0.008333333,38.41401623,0,Nov,2,2,1,3,Returning_Visitor,FALSE
2,102,0,0,16,502.8333333,0,0.004444444,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE
0,0,0,0,10,130.75,0.04,0.076666667,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE
2,11,0,0,4,15,0,0.04,0,0,Aug,2,10,1,1,Returning_Visitor,FALSE
2,197.5,0,0,17,820.5,0.011111111,0.011111111,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE
9,233.6224044,0,0,35,1941.066667,0.01255814,0.02917153,0,0,Aug,3,2,7,2,Returning_Visitor,FALSE
2,1172,0,0,24,1244.066667,0.008,0.028,0,0,May,1,8,2,6,Returning_Visitor,FALSE
1,11.1,0,0,48,830.3142529,0.004347826,0.017619048,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE
0,0,0,0,6,339.5,0,0.016666667,124.9045858,0,Nov,2,6,9,20,New_Visitor,FALSE
0,0,0,0,25,314.6964286,0,0.015666667,0,0,Dec,2,2,3,2,Returning_Visitor,TRUE
0,0,3,341.3333333,59,2946.6,0.003278689,0.007962529,9.380377049,0,May,1,1,6,2,Returning_Visitor,TRUE
3,269.1666667,0,0,36,2281.208333,0.022916667,0.046203704,0,0,May,3,2,6,4,Returning_Visitor,FALSE
0,0,0,0,36,641.4083333,0.060925926,0.081375661,0,0,Jul,3,2,2,13,Returning_Visitor,FALSE
3,13,0,0,16,226.5,0,0.013333333,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE
1,49.5,0,0,65,3804.2875,0,0.0203125,0,0,Nov,2,5,3,13,Returning_Visitor,TRUE
0,0,0,0,16,1092.333333,0.025,0.066666667,0,0,Dec,2,2,5,1,Returning_Visitor,FALSE
