Homepage,Homepage _Duration,Aboutus,Aboutus_Duration,Contactus,Contactus_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Province,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,2,0,0.2,0.2,0,0,Dec,3,7,3,1,Returning_Visitor,FALSE,0
0,0,0,0,23,213.5,0.1,0.121212121,0,0.8,May,2,2,7,3,Returning_Visitor,FALSE,0
0,0,0,0,22,348.4333333,0.028571429,0.041269841,0,0,Nov,1,8,6,11,Returning_Visitor,FALSE,1
0,0,0,0,11,1232.083333,0,0.004,0,0,Nov,1,1,1,2,New_Visitor,FALSE,0
3,308,0,0,54,1306.151974,0.003508772,0.012962963,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,0
2,42.4,0,0,5,163.2,0,0.028571429,20.71678117,0,Aug,2,10,3,3,Returning_Visitor,FALSE,1
7,99.8,5,466.4,28,839.7333333,0.001754386,0.009231412,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,1
0,0,0,0,4,22,0.05,0.1,0,0,Mar,2,4,6,3,Returning_Visitor,TRUE,0
1,17,0,0,12,321.8333333,0.015384615,0.034615385,0,0.4,May,2,2,5,1,Returning_Visitor,FALSE,0
4,45,0,0,7,246.5,0.03,0.03,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE,0
0,0,0,0,21,1296.716667,0,0.007017544,70.01826316,0,May,2,2,1,2,Returning_Visitor,FALSE,1
0,0,0,0,14,803,0.046153846,0.05,0,0,May,2,5,3,3,Returning_Visitor,FALSE,0
0,0,0,0,37,1212,0.010810811,0.017117117,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,1
4,200.8333333,0,0,18,381.3333333,0,0.009090909,0,0,Mar,2,4,7,2,New_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,7,3,New_Visitor,FALSE,0
0,0,0,0,4,135.5,0,0.05,0,0.6,Feb,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,38,3779.444444,0,0.02814992,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,7,43,0.085714286,0.121428571,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,0
5,111.6666667,1,123.5,42,1610.783197,0.009090909,0.017794258,4.646503212,0,Dec,3,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,26,655.7833333,0.003846154,0.013782051,0,0,Mar,1,1,8,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,7,1,Returning_Visitor,TRUE,0
8,157.3166667,0,0,48,691.95,0.012666667,0.021380952,6.887181233,0,Oct,2,2,1,1,Returning_Visitor,FALSE,0
0,0,1,25,15,412.8333333,0,0.006666667,29.848,0,May,2,4,1,4,New_Visitor,FALSE,1
0,0,0,0,12,448.5,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
2,59.5,0,0,3,67.66666667,0,0.02,0,0,Nov,3,2,8,2,New_Visitor,FALSE,0
4,178,2,209,17,2777.666667,0,0.009090909,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,0
8,175.125,0,0,7,96.125,0,0.026666667,0,0,Nov,1,1,2,8,New_Visitor,FALSE,0
0,-1,0,-1,1,-1,0,0.066666667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,0
5,60.5,0,0,9,111.5,0.026666667,0.04,0,0,Nov,2,2,9,1,Returning_Visitor,FALSE,0
3,100.5,0,0,95,1453.640882,0.002105263,0.012761333,0,0,Dec,2,2,3,2,New_Visitor,FALSE,0
9,72.94444444,2,125.0952381,17,318.0730159,0.008695652,0.035397453,0,0,Mar,3,2,8,2,Returning_Visitor,FALSE,0
0,0,0,0,1,56.5,0,0.1,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,0
3,28.65,0,0,9,75.05,0.066666667,0.111111111,0,0,Sep,3,2,4,3,Returning_Visitor,FALSE,0
5,170.8333333,0,0,79,1193.517172,0,0.002821869,0,0,Oct,4,1,1,2,Returning_Visitor,TRUE,0
7,168.7,0,0,34,1062.704762,0.005405405,0.013719827,0,0,Sep,2,2,3,2,New_Visitor,FALSE,0
4,240.1666667,0,0,73,2371.371545,0.013333333,0.033805229,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,0
5,79.1,0,0,36,1081.108333,0.025,0.025972222,0,0,Sep,1,2,2,2,Returning_Visitor,TRUE,0
2,103.3,0,0,38,1649.766667,0,0.011965812,0,0,Oct,1,1,3,3,Returning_Visitor,FALSE,0
15,419.1795254,0,0,110,10278.90421,0.0128,0.02480939,14.4030575,0,Oct,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,13,153.5833333,0,0.020512821,0,0,May,2,2,4,13,Returning_Visitor,FALSE,0
4,63,0,0,22,2232.5,0,0.008,0,0,May,2,2,9,2,New_Visitor,FALSE,0
0,0,0,0,17,344.3333333,0.005555556,0.030555556,26.985,0,May,2,2,1,5,Returning_Visitor,FALSE,0
0,0,0,0,7,180,0,0.00952381,0,0,May,2,2,6,1,Returning_Visitor,FALSE,0
5,125.75,0,0,44,1113.309524,0.008333333,0.015625,18.9160732,0,Dec,3,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,102,3284.5,0.003921569,0.010359477,0,0,Dec,2,2,1,3,Returning_Visitor,FALSE,0
7,117.6666667,0,0,74,1540.290115,0.00617284,0.016237507,0,0,Aug,2,2,7,1,Returning_Visitor,FALSE,0
3,284.2,0,0,22,2366.6,0.036,0.064,0,0,Oct,1,1,8,1,Returning_Visitor,TRUE,0
0,0,0,0,7,228.5,0.028571429,0.023809524,0,0,Dec,3,2,6,1,Returning_Visitor,FALSE,0
0,0,1,35,33,782.0833333,0,0.005882353,23.03329412,0,May,2,4,9,2,New_Visitor,FALSE,1
4,59.5,2,662,31,1586.154762,0.016666667,0.037334126,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,0
2,267,0,0,8,214.3333333,0.04,0.055,0,0,May,3,2,1,3,Returning_Visitor,FALSE,0
0,0,1,42,20,408.3333333,0,0.003174603,33.47777322,0,Mar,2,4,7,2,Returning_Visitor,FALSE,1
3,150.25,0,0,71,2065.838165,0.006103286,0.015796946,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
3,66.4,0,0,16,516.4785714,0.022222222,0.035555556,0,0,Sep,3,2,3,5,Returning_Visitor,FALSE,0
7,186.6666667,7,790.0066667,57,1720.444748,0.000980392,0.007866316,3.801048407,0,Sep,3,2,6,2,Returning_Visitor,TRUE,0
0,0,0,0,22,849.8333333,0,0.021212121,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,125,7453.766667,0.001626016,0.013132473,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
2,105.5,1,437.5,55,1984.025,0,0.003486395,0,0,Nov,3,2,4,6,Returning_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,2,2,Returning_Visitor,FALSE,0
0,0,0,0,8,64.6,0.05,0.075,0,0,Jul,2,2,2,13,Returning_Visitor,FALSE,0
0,0,0,0,29,1131.315476,0.021428571,0.046071429,0,0,May,2,2,2,6,Returning_Visitor,TRUE,0
2,11,0,0,20,510,0.013636364,0.034848485,0,0,Mar,4,1,6,1,Returning_Visitor,FALSE,0
11,456.2333333,1,13,89,1904.653507,0.01827957,0.027002924,0,0,Oct,1,1,4,3,Returning_Visitor,FALSE,0
0,0,0,0,11,194.5,0.036363636,0.045454545,0,0,Nov,2,10,3,1,Returning_Visitor,FALSE,0
0,0,0,0,88,2765.444444,0,0.014772727,0,0.2,May,2,4,3,2,Returning_Visitor,FALSE,0
8,377.5128205,3,265,60,2062.890972,0.014009662,0.026580162,1.70506715,0,Mar,1,1,4,2,Returning_Visitor,FALSE,1
0,0,3,103.1666667,21,1586.333333,0.016666667,0.033333333,0,0,May,2,2,1,2,Returning_Visitor,FALSE,0
1,36,0,0,19,1661.75,0,0.023529412,0,0,May,2,2,3,1,Returning_Visitor,FALSE,0
0,0,0,0,27,1009.375,0.007407407,0.040740741,0,0,Nov,2,2,1,2,New_Visitor,TRUE,1
0,0,0,0,1,0,0.2,0.2,0,0.6,Feb,2,2,5,1,Returning_Visitor,FALSE,0
2,45.25,1,0,42,4126.448611,0.000775194,0.013436693,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,0
4,109.5,0,0,66,1231.2,0.006280193,0.028298931,10.45437681,1,May,2,2,1,4,Returning_Visitor,TRUE,0
2,43.4,0,0,5,278,0,0.033333333,0,0,Aug,2,2,1,2,New_Visitor,TRUE,0
0,0,0,0,5,55.5,0,0.04,0,0,Dec,3,2,3,6,Returning_Visitor,FALSE,0
18,167,0,0,37,1113.898538,0.016666667,0.030296143,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
0,0,3,33.75,9,313.9285714,0.033333333,0.027777778,0,0,Dec,3,2,2,10,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,1,13,New_Visitor,FALSE,0
0,0,0,0,3,69,0,0.066666667,0,0,May,2,2,4,1,Returning_Visitor,TRUE,0
14,2137.112745,0,0,53,4223.409838,0.00877193,0.017126354,8.886648533,0,Nov,3,2,2,2,Returning_Visitor,FALSE,0
0,0,0,0,3,59,0,0.066666667,0,0,Dec,1,1,3,2,Other,FALSE,0
0,0,0,0,2,69.5,0,0.1,0,0,Nov,4,5,9,11,New_Visitor,FALSE,0
0,0,1,28,19,1120.266667,0.021052632,0.052631579,11.38642105,0,May,4,1,6,4,Returning_Visitor,TRUE,1
1,24,3,125.5,65,8646,0,0.011764706,0,0,Mar,2,2,1,13,Returning_Visitor,TRUE,0
0,0,0,0,57,4115.233333,0.003508772,0.018421053,0,0,May,2,2,3,13,Returning_Visitor,FALSE,0
7,42,0,0,23,502.525,0.007142857,0.021428571,0,0,Nov,2,5,3,3,Returning_Visitor,TRUE,0
12,345.8333333,0,0,52,3258.071212,0,0.00327381,0,0,May,1,2,2,2,Returning_Visitor,TRUE,0
0,0,0,0,3,139,0,0.066666667,127.3080148,0,Dec,2,10,1,2,Returning_Visitor,FALSE,1
6,191,1,26.5,37,1874.841667,0.009302326,0.010077519,0,0,Nov,2,2,4,3,Returning_Visitor,FALSE,0
4,298,1,0,14,625,0,0.0125,0,0,May,1,1,6,2,New_Visitor,FALSE,0
1,135.5,0,0,50,824.6666667,0,0.003921569,0,0,May,2,2,2,4,Returning_Visitor,FALSE,0
2,31.33333333,2,51,19,523.7350649,0.002,0.025141026,0,0,May,3,2,8,3,Returning_Visitor,TRUE,0
0,0,0,0,57,2163.96,0.039285714,0.061313776,0,0,Jul,3,2,6,3,Returning_Visitor,FALSE,0
3,224.3,5,487,74,1845.958333,0.002531646,0.017679325,34.67841487,0,Nov,2,2,1,10,Returning_Visitor,TRUE,1
0,0,0,0,5,279,0,0.04,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,0
0,0,0,0,37,2323.166667,0.010810811,0.018198198,0,0,Nov,1,2,4,2,Returning_Visitor,FALSE,0
7,119,0,0,67,2421.060623,0,0.005379499,0.902835681,0,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,48,3177.366667,0.008510638,0.044680851,0,0,Jul,2,2,5,1,Returning_Visitor,FALSE,0
0,0,0,0,12,1178.666667,0.024242424,0.053030303,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,0
0,0,0,0,37,1530.006667,0,0.005555556,0,0,Oct,2,2,2,2,Returning_Visitor,TRUE,0
5,61.4,1,0,8,32.1,0.028571429,0.064285714,0,0,Nov,3,2,3,1,Returning_Visitor,FALSE,0
6,135.5,0,0,23,619.5,0.008333333,0.0125,0,0,May,2,6,3,3,Returning_Visitor,FALSE,0
0,0,0,0,13,281.547619,0.003846154,0.017307692,0,0,Mar,1,1,2,2,Returning_Visitor,TRUE,0
0,0,0,0,13,70.4,0.138461538,0.143589744,0,0,Aug,2,2,2,13,Returning_Visitor,FALSE,0
1,30.5,1,31,24,533.5,0,0.040740741,0,0,May,4,1,1,3,Returning_Visitor,FALSE,0
4,47,0,0,29,5198.533333,0,0.019892473,0,0,May,2,4,2,2,Returning_Visitor,FALSE,0
2,95,0,0,20,1031.083333,0,0.021052632,68.20038032,0,Dec,2,2,1,10,Returning_Visitor,FALSE,0
0,0,0,0,17,65,0.047058824,0.076470588,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE,0
3,70.93333333,3,560,16,810.8333333,0,0.028070175,9.163038423,0,Jul,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,2,8,0,0.1,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE,0
0,0,0,0,5,70,0.04,0.12,0,0,May,1,1,1,3,Returning_Visitor,FALSE,0
0,0,1,29.5,7,103.5208333,0,0.002777778,0,0,Nov,3,2,8,1,Returning_Visitor,TRUE,0
0,0,0,0,18,545.5,0,0.011111111,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,6,151,0,0.08,0,0,Dec,1,8,4,6,Returning_Visitor,FALSE,0
0,0,0,0,21,331.0833333,0.00952381,0.042857143,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
2,94,0,0,25,893.1,0,0.009615385,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,0
0,0,0,0,5,185,0,0.04,0,0,Nov,3,2,7,6,New_Visitor,TRUE,0
4,571.25,1,0,11,470.9166667,0.015384615,0.061538462,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
0,0,0,0,4,104,0,0.05,0,0.4,Feb,2,6,6,3,Returning_Visitor,FALSE,0
3,14,0,0,25,4207.666667,0.008333333,0.020833333,0,0,May,2,2,3,13,Returning_Visitor,TRUE,0
1,52.5,0,0,162,3608.432937,0.001242236,0.004347826,54.0486956,0,Nov,2,2,7,2,New_Visitor,FALSE,1
5,72.5,0,0,35,2429.8125,0,0.023684211,102.4922188,0,Nov,2,2,2,1,Returning_Visitor,FALSE,1
0,0,1,0,46,4053.092208,0.014184397,0.029684228,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,0
6,77.33333333,1,52.33333333,6,126.6666667,0,0.016666667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,0
0,0,0,0,10,1678.333333,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
4,252,1,56.5,42,947.357702,0.004347826,0.017294686,0,0,Nov,1,1,7,8,Returning_Visitor,TRUE,0
0,0,0,0,7,221.7142857,0.028571429,0.060714286,0,0,Mar,3,3,1,3,Returning_Visitor,FALSE,0
0,0,0,0,23,709.75,0.029166667,0.043055556,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
2,15,0,0,26,601.7681818,0,0.007407407,0,0.8,May,2,4,1,2,New_Visitor,FALSE,0
3,16,3,86,15,2773.5,0,0.03,78.81172527,0,Dec,2,2,1,2,Returning_Visitor,FALSE,1
2,157,0,0,5,85.5,0,0.025,0,0,Dec,2,4,6,2,New_Visitor,FALSE,1
0,0,0,0,12,247,0,0.016666667,0,0,Dec,8,1,3,1,Returning_Visitor,TRUE,0
3,155.6078431,1,14,108,2942.021588,0.00025974,0.013002525,7.890931935,0,Dec,1,1,2,10,Returning_Visitor,FALSE,1
6,145,6,199,40,1834.166667,0,0.006734694,49.47040982,0,Mar,2,5,3,2,Returning_Visitor,FALSE,1
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,6,1,Returning_Visitor,TRUE,0
0,0,0,0,15,431.2,0,0.007142857,0,0,Sep,2,5,9,5,New_Visitor,FALSE,0
1,10,2,34,22,367.3761905,0,0.011038961,0,0,May,1,1,4,6,Returning_Visitor,TRUE,0
0,0,0,0,10,328.5,0,0.041666667,0,0,Nov,2,2,7,6,Returning_Visitor,FALSE,0
6,259.1833333,0,0,54,784.7342857,0.004511278,0.018114342,0,0,Oct,3,2,3,2,Returning_Visitor,FALSE,0
4,41.33333333,0,0,136,4569.904365,0,0.00891253,0,0.8,May,2,2,4,4,Returning_Visitor,FALSE,0
3,45,0,0,10,579.3333333,0,0.022222222,0,0,May,1,1,2,5,New_Visitor,FALSE,0
0,0,0,0,21,344.1714286,0.007017544,0.007017544,13.59007196,0,Oct,1,1,3,2,Returning_Visitor,FALSE,1
15,270.0166667,3,122,66,2780.6,0,0.016533333,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE,0
1,18,0,0,8,66,0.075,0.0875,0,0.4,May,3,2,1,13,Returning_Visitor,FALSE,0
2,75,0,0,29,1279.089286,0.003333333,0.014166667,35.60912359,0,Nov,2,2,3,11,Returning_Visitor,FALSE,1
3,47,0,0,22,486.5,0,0.030666667,0,0,May,3,2,3,11,Returning_Visitor,FALSE,0
6,163.6666667,10,403,15,665.5666667,0.007142857,0.004761905,0,0,Mar,3,2,8,8,New_Visitor,FALSE,0
0,0,0,0,24,348.0333333,0.077777778,0.111111111,0,0,Oct,1,1,1,3,Returning_Visitor,FALSE,0
9,81,0,0,34,1219.113725,0.007017544,0.022556391,9.517421053,0,Mar,3,2,3,1,Returning_Visitor,FALSE,1
0,0,1,16,65,2863.400427,0.003125,0.011346726,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,1,35.5,130,3313.455754,0.007633588,0.028972728,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
2,105,0,0,16,305.4285714,0,0.01875,0,0.2,May,1,8,3,11,Returning_Visitor,FALSE,0
0,0,0,0,84,1460.256115,0.004703833,0.013205032,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
1,15,1,0,62,969.15,0.001092896,0.027790788,0,0,May,2,2,3,2,Returning_Visitor,FALSE,0
0,0,0,0,87,1197.700198,0,0.002352941,38.00063931,0,Nov,2,2,1,2,New_Visitor,FALSE,1
1,30,3,16.5,99,3072.305403,0.001960784,0.020506536,7.300656863,0,May,2,2,1,1,Returning_Visitor,TRUE,0
0,0,0,0,8,111,0.1,0.125,0,0.8,May,2,2,4,13,Returning_Visitor,FALSE,0
0,0,2,40,152,5617.092505,0.003594771,0.02743431,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
0,0,0,0,7,123.5,0,0.057142857,0,0,May,1,1,1,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,1,May,1,1,1,2,Returning_Visitor,TRUE,0
4,69,1,537,42,352.5,0.004255319,0.019148936,0,0,May,2,2,3,3,Returning_Visitor,FALSE,0
7,41.375,0,0,67,3014.290476,0.001917808,0.00781583,4.18760274,0.8,May,3,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,16,838.1666667,0.0125,0.034375,0,0,May,1,1,2,4,Returning_Visitor,FALSE,0
0,0,0,0,3,16,0.066666667,0.133333333,0,0,Dec,2,4,7,3,Returning_Visitor,FALSE,0
1,0,0,0,17,669.4833333,0.038888889,0.057407407,0,0,Dec,3,2,2,1,Returning_Visitor,TRUE,0
10,164.0666667,0,0,37,1553.52381,0.005128205,0.01025641,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,0
4,119.3333333,0,0,174,5602.593506,0,0.009057596,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,0
0,0,0,0,6,50,0,0.033333333,0,0,May,2,4,3,3,Returning_Visitor,FALSE,0
3,110.5,0,0,10,284,0,0.008333333,0,1,May,1,8,1,11,New_Visitor,TRUE,0
0,0,0,0,69,2243.676587,0,0.002985075,97.9922066,0,Nov,2,2,2,2,Returning_Visitor,FALSE,1
3,7,1,25.16666667,21,446,0.019047619,0.031746032,32.38852793,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
7,65.83333333,0,0,7,156.8333333,0,0.02,0,0,May,2,4,1,2,Returning_Visitor,FALSE,0
2,8,0,0,11,543.5,0.007692308,0.038461538,0,0,Mar,2,2,3,13,Returning_Visitor,FALSE,0
4,39.58333333,0,0,115,2547.717986,0.003478261,0.007207729,13.26221446,0,Nov,2,2,4,10,Returning_Visitor,FALSE,1
0,0,0,0,6,747,0.033333333,0.066666667,0,0,May,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,42,1333.914286,0.01,0.01094246,0,0,Nov,1,2,2,2,Returning_Visitor,FALSE,0
2,56,1,144,67,2563.783333,0,0.005797101,19.34265017,0,Mar,2,2,4,2,New_Visitor,FALSE,1
0,0,0,0,4,206.5,0,0.016666667,0,0,May,3,2,1,4,Returning_Visitor,FALSE,0
0,0,2,485.8333333,89,3747.814286,0.013636364,0.030211039,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,1
1,10,0,0,23,271.5785714,0,0.008333333,0,0,Aug,2,2,4,1,Returning_Visitor,FALSE,0
0,0,0,0,2,27.5,0,0.1,0,0,Nov,2,2,1,1,Returning_Visitor,TRUE,0
2,190,1,0,37,758.4428571,0,0.010526316,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,0
1,0,0,0,50,1009.430952,0.006,0.017238095,4.803305732,0,Nov,1,1,1,10,Returning_Visitor,TRUE,1
0,0,0,0,4,1833,0,0.05,0,0,Mar,2,5,2,10,Returning_Visitor,TRUE,0
9,122.2,0,0,51,2303.96,0.019496855,0.036855346,0,0,Aug,2,4,4,2,Returning_Visitor,FALSE,0
9,164.3333333,0,0,102,4227.094444,0,0.00849359,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,7,2,Returning_Visitor,TRUE,0
4,99,3,112.25,46,930.0141026,0.001960784,0.016470588,0,0,Nov,1,1,3,10,Returning_Visitor,FALSE,0
8,166.46,1,25.2,47,981.6014286,0.007272727,0.006818182,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,0
0,0,1,0,5,430.1666667,0,0.041666667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
2,136.5,0,0,8,1261.5,0,0.01,0,0,Dec,8,1,3,2,Returning_Visitor,TRUE,0
10,212.7616279,4,109,222,9049.534024,0.008536232,0.018457454,10.66936985,0,Nov,1,2,3,2,Returning_Visitor,TRUE,0
0,0,0,0,14,198.5221501,0.001230769,0.06797235,0,0,Mar,1,1,9,1,Returning_Visitor,FALSE,0
0,0,0,0,27,2098.238095,0.037037037,0.043518519,0,0.8,May,2,2,1,3,Returning_Visitor,FALSE,0
1,0,2,211.25,144,4627.489571,0.001360544,0.020664031,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
1,5,3,40,79,1594.972222,0,0.015691057,0,0,May,2,2,3,2,Returning_Visitor,TRUE,0
0,0,0,0,22,1443.25,0.063636364,0.109090909,0,0.8,May,2,2,1,13,Returning_Visitor,FALSE,0
0,0,0,0,6,114.4166667,0,0.016666667,0,0,Nov,3,2,1,6,New_Visitor,TRUE,0
2,166.9166667,7,115,233,7952.491839,0.001834947,0.019045831,8.920900783,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
2,70.6,0,0,23,2244.416667,0,0.009090909,0,0,Aug,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0.6,May,1,1,2,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0.4,May,3,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,8,159.9,0,0,0,0,Oct,2,2,2,6,New_Visitor,FALSE,0
2,113,2,501,14,381.75,0,0.035294118,0,0,Dec,2,10,2,2,Returning_Visitor,FALSE,0
1,25.5,0,0,43,914.2294372,0.013636364,0.025762987,0,0,Nov,1,1,1,1,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,7,1,Returning_Visitor,FALSE,0
0,0,0,0,3,15,0,0.066666667,0,0,Mar,2,4,3,1,Returning_Visitor,TRUE,0
21,157.8883333,3,84.8,170,3888.278636,0,0.004514952,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,0
7,98.46666667,0,0,13,257.9333333,0,0.016,0,0,Sep,2,2,3,4,Returning_Visitor,FALSE,0
2,16,0,0,16,381.6865079,0.011764706,0.046568627,0,0.6,Feb,2,4,2,1,Returning_Visitor,FALSE,0
0,0,0,0,5,517.5,0.025,0.1,0,0,May,1,1,2,4,Returning_Visitor,FALSE,0
3,118,0,0,16,859.1666667,0,0.014814815,9.991666667,0,May,3,2,2,2,Returning_Visitor,FALSE,0
2,28.2,0,0,12,271,0,0.014285714,0,0,Aug,1,8,4,6,Returning_Visitor,FALSE,0
1,56.4,1,14.2,24,1183.826667,0,0.005128205,0,0,Jul,2,2,8,2,New_Visitor,TRUE,0
0,0,0,0,44,1127.566667,0.006818182,0.021969697,0,0,Nov,4,2,1,3,Returning_Visitor,FALSE,0
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,0
7,85.52916667,3,255.5,45,2996.4875,0.014814815,0.02628108,2.0905,0,May,2,2,3,3,Returning_Visitor,FALSE,0
0,0,0,0,8,215,0.0625,0.058333333,0,1,May,2,5,7,6,Returning_Visitor,TRUE,0
1,8,2,61.5,31,1126.25,0,0.024242424,0,0,Nov,4,2,1,2,Returning_Visitor,FALSE,0
2,37.2,0,0,22,295.0333333,0,0.008333333,0,0,Nov,2,4,3,2,New_Visitor,FALSE,0
4,134.5,2,330,7,169.5,0.016666667,0.018888889,0,0.8,May,3,2,1,3,Returning_Visitor,FALSE,0
3,74,0,0,14,584.3333333,0,0.003703704,0,0,May,2,2,3,5,New_Visitor,FALSE,0
0,0,0,0,7,147.25,0.028571429,0.045714286,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,0
8,108.7,0,0,85,2651.943186,0.000888889,0.01426455,0.898495409,0,Jul,2,2,9,4,Returning_Visitor,FALSE,0
0,0,0,0,3,35,0.066666667,0.1,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,0
0,0,0,0,23,517.0357143,0,0.00952381,23.30000662,0,Dec,4,2,8,2,New_Visitor,FALSE,1
7,81.5,0,0,56,857.7355067,0,0.014259607,0,0,June,3,2,1,4,Returning_Visitor,FALSE,0
3,17,0,0,71,2086.666667,0.005555556,0.019907407,0,0,Dec,2,2,7,3,Returning_Visitor,FALSE,0
0,0,1,65,15,1728.321429,0.014285714,0.016428571,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,0
2,36.4,0,0,3,28.2,0,0,55.89978908,0,Sep,1,1,3,2,New_Visitor,FALSE,0
3,127.5,1,46.5,33,1440.933333,0.011428571,0.027210884,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,0
0,0,0,0,36,2070.325,0.008333333,0.030925926,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,0
1,321.5,0,0,103,5395.201794,0.010485437,0.03,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0,21,1294.566667,0.035,0.067,0,0,Oct,1,1,1,1,Returning_Visitor,FALSE,0
4,103,0,0,32,1092.183333,0,0.00625,0,0,Jul,2,2,6,1,Returning_Visitor,FALSE,0
1,38.5,0,0,28,705.1166667,0.003703704,0.017901235,0,0,Nov,1,1,7,2,Returning_Visitor,TRUE,0
0,0,2,30,11,1114.916667,0,0.030769231,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,0
2,243,0,0,12,1180.5,0,0.007692308,0,0,Mar,1,1,1,9,Returning_Visitor,FALSE,0
4,97,0,0,22,739.5833333,0.009090909,0.006060606,0,0,May,1,1,6,4,New_Visitor,TRUE,0
5,53.3,0,0,4,102.2,0,0.025,31.44363136,0,Oct,2,2,6,2,Returning_Visitor,FALSE,1
